               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.18352,           0.0075205,            0.042049,          3.6327e-06,          0.00025934,            1.82e-06,            1.82e-07,             0.18493,             0.01256,            0.048457,            0.070101,           0.0033221,           0.0033221
                   1,             0.17144,           0.0065127,            0.038089,                   0,                   0,                   0,                   0,              0.1722,           0.0072612,            0.035996,            0.036806,            0.003361,            0.003361
